time,BinaryProtocol:bytesReadPerSecond,BinaryProtocol:bytesWrittenPerSecond,BinaryProtocol:messagesReadPerSecond,BinaryProtocol:messagesWrittenPerSecond,BinaryProtocol:nAckMessages,BinaryProtocol:nBytesRead,BinaryProtocol:nBytesWritten,BinaryProtocol:nEntriesOldVersion,BinaryProtocol:nGroupAckMessages,BinaryProtocol:nGroupedAcks,BinaryProtocol:nMaxGroupedAcks,BinaryProtocol:nMessageBatches,BinaryProtocol:nMessagesBatched,BinaryProtocol:nMessagesRead,BinaryProtocol:nMessagesWritten,BinaryProtocol:nReadNanos,BinaryProtocol:nWriteNanos,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,ConsistencyTracker:nLagConsistencyWaitMS,ConsistencyTracker:nLagConsistencyWaits,ConsistencyTracker:nVLSNConsistencyWaitMS,ConsistencyTracker:nVLSNConsistencyWaits,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,FeederManager:nFeedersCreated,FeederManager:nFeedersShutdown,FeederManager:nMaxReplicaLag,FeederManager:nMaxReplicaLagName,FeederManager:replicaDelayMap,FeederManager:replicaLastCommitTimestampMap,FeederManager:replicaLastCommitVLSNMap,FeederManager:replicaVLSNLagMap,FeederManager:replicaVLSNRateMap,FeederTxns:ackWaitMS,FeederTxns:lastCommitTimestamp,FeederTxns:lastCommitVLSN,FeederTxns:totalTxnMS,FeederTxns:txnsAcked,FeederTxns:txnsNotAcked,FeederTxns:vlsnRate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,Replay:latestCommitLagMs,Replay:maxCommitProcessingNanos,Replay:minCommitProcessingNanos,Replay:nAborts,Replay:nCommitAcks,Replay:nCommitNoSyncs,Replay:nCommitSyncs,Replay:nCommitWriteNoSyncs,Replay:nCommits,Replay:nElapsedTxnTime,Replay:nGroupCommitMaxExceeded,Replay:nGroupCommitTimeouts,Replay:nGroupCommitTxns,Replay:nGroupCommits,Replay:nLNs,Replay:nMessageQueueOverflows,Replay:nNameLNs,Replay:totalCommitLagMs,Replay:totalCommitProcessingNanos,VLSNIndex:nBucketsCreated,VLSNIndex:nHeadBucketsDeleted,VLSNIndex:nHits,VLSNIndex:nMisses,VLSNIndex:nTailBucketsDeleted
2022-10-17 05:57:23.215 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4500373,1752,1353832,224, ,31, ,92, , , , , , , , , ,31,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665986242231,7690, , , ,44,3145728, , , , ,27,18,493,18, ,30, , ,3,22, , , , ,1, , , , , , , , ,8460,30, , , , , , , , ,229653792,1, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 05:58:23.234 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4507909,1752,1361368,224, ,31, ,92, , , , , , , , , ,31,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665986302812,7735, , , ,37,3145728, , , , ,25,18,468,18, ,27, , ,3,21, , , , ,1, , , , , , , , ,8349,27, , , , , , , , ,235945248,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 05:59:23.249 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4515445,1752,1368904,224, ,31, ,92, , , , , , , , , ,31,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665986359703,7776, , , ,46,3145728, , , , ,39,18,489,18, ,23, , ,3,21, , , , ,1, , , , , , , , ,8201,23, , , , , , , , ,240139552,1, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:00:23.201 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4522981,1752,1376440,224, ,31, ,92, , , , , , , , , ,31,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665986420169,7818, , , ,45,3145728, , , , ,25,18,445,18, ,24, , ,3,20, , , , ,1, , , , , , , , ,8238,24, , , , , , , , ,246431008,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:01:23.222 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4530517,1752,1383976,224, ,31, ,92, , , , , , , , , ,31,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665986480620,7860, , , ,45,3145728, , , , ,26,18,471,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8238,24, , , , , , , , ,254819616,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:02:23.237 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4540341,1752,1393800,224, ,32, ,93, , , , , , , , , ,32,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665986541019,7902, , , ,44,3145728, , , , ,25,18,446,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,11251,24, , , , , , , , ,261111072,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:03:23.254 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4547837,1752,1401296,224, ,32, ,92, , , , , , , , , ,32,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665986601418,7944, , , ,44,3145728, , , , ,25,18,457,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8238,24, , , , , , , , ,267402528,3, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:04:23.267 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4555373,1752,1408832,224, ,32, ,92, , , , , , , , , ,32,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665986661865,7986, , , ,44,3145728, , , , ,28,18,473,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8238,24, , , , , , , , ,273693984,2, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:05:23.283 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4562909,1752,1416368,224, ,32, ,92, , , , , , , , , ,32,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665986722354,8028, , , ,43,3145728, , , , ,26,18,474,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8238,24, , , , , , , , ,279985440,4, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:06:23.298 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4570445,1752,1423904,224, ,32, ,92, , , , , , , , , ,32,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665986782832,8071, , , ,38,3145728, , , , ,29,18,473,18, ,25, , ,3,21, , , , ,1, , , , , , , , ,8275,25, , , , , , , , ,286276896,4, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:07:23.315 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4577981,1752,1431440,224, ,32, ,92, , , , , , , , , ,32,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665986843268,8119, , , ,44,3145728, , , , ,25,18,461,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8460,30, , , , , , , , ,292568352,3, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:08:23.326 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4585517,1752,1438976,224, ,32, ,85, , , , , , , , , ,32,7, , , ,1,2,8, ,94, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665986902456,8165, , , ,47,3145728, , , , ,24,17,425,17, ,29, , ,3,20, , , , ,1, , , , , , , , ,7836,29, , , , , , , , ,298859808,4, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:09:23.338 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4595485,1752,1448944,224, ,33, ,93, , , , , , , , , ,33,7, , , ,1,2,9, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665986962794,8213, , , ,46,3145728, , , , ,39,18,505,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,11479,30, , , , , , , , ,307248416,8, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:10:23.350 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4602877,1752,1456336,224, ,33, ,92, , , , , , , , , ,33,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665987023144,8261, , , ,46,3145728, , , , ,35,18,462,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8460,30, , , , , , , , ,313539872,5, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:11:23.363 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4610413,1752,1463872,224, ,33, ,92, , , , , , , , , ,33,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665987080022,8308, , , ,47,3145728, , , , ,28,18,449,18, ,29, , ,3,21, , , , ,1, , , , , , , , ,8423,29, , , , , , , , ,319831328,4, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:12:23.378 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4617949,1752,1471408,224, ,33, ,92, , , , , , , , , ,33,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665987140460,8356, , , ,58,3145728, , , , ,34,18,480,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8460,30, , , , , , , , ,326122784,3, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:13:23.407 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4625485,1752,1478944,224, ,33, ,92, , , , , , , , , ,33,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665987200845,8404, , , ,57,3145728, , , , ,27,18,470,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8460,30, , , , , , , , ,332414240,4, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:14:23.423 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4633021,1752,1486480,224, ,33, ,92, , , , , , , , , ,33,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665987261242,8452, , , ,56,3145728, , , , ,57,18,505,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8460,30, , , , , , , , ,338705696,6, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:15:23.437 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4640557,1752,1494016,224, ,33, ,92, , , , , , , , , ,33,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665987321703,8500, , , ,56,3145728, , , , ,28,18,472,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,8460,30, , , , , , , , ,347094304,7, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:16:23.451 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4650525,1752,1503984,224, ,34, ,93, , , , , , , , , ,34,7, , , ,1,2,9, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665987382119,8548, , , ,55,3145728, , , , ,25,18,460,18, ,30, , ,3,21, , , , ,1, , , , , , , , ,11501,30, , , , , , , , ,353385760,7, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:17:23.460 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4657877,1752,1511336,224, ,34, ,92, , , , , , , , , ,34,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665987442489,8595, , , ,54,3145728, , , , ,35,18,497,18, ,29, , ,3,21, , , , ,1, , , , , , , , ,8423,29, , , , , , , , ,359677216,5, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:18:23.473 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4665413,1752,1518872,224, ,34, ,92, , , , , , , , , ,34,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665987502929,8641, , , ,47,3145728, , , , ,30,18,466,18, ,28, , ,3,21, , , , ,1, , , , , , , , ,8386,28, , , , , , , , ,365968672,7, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:19:23.486 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4672949,1752,1526408,224, ,34, ,92, , , , , , , , , ,34,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665987563377,8683, , , ,46,3145728, , , , ,58,18,532,18, ,24, , ,3,22, , , , ,1, , , , , , , , ,8238,24, , , , , , , , ,372260128,5, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:20:23.497 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4680485,1752,1533944,224, ,34, ,85, , , , , , , , , ,34,7, , , ,1,2,8, ,94, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665987621742,8723, , , ,43,3145728, , , , ,29,17,442,17, ,23, , ,3,20, , , , ,1, , , , , , , , ,7614,23, , , , , , , , ,378551584,4, , , , , , ,50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:21:23.533 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4688021,1752,1541480,224, ,34, ,92, , , , , , , , , ,34,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665987681918,8765, , , ,43,3145728, , , , ,27,18,458,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8238,24, , , , , , , , ,384843040,4, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:22:23.556 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4695557,1752,1549016,224, ,34, ,92, , , , , , , , , ,34,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665987742134,8807, , , ,43,3145728, , , , ,32,18,471,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8238,24, , , , , , , , ,393231648,4, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:23:23.572 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4705525,1752,1558984,224, ,35, ,93, , , , , , , , , ,35,7, , , ,1,2,9, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665987802350,8849, , , ,44,3145728, , , , ,39,18,493,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,11285,24, , , , , , , , ,399523104,4, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:24:23.583 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4712917,1752,1566376,224, ,35, ,92, , , , , , , , , ,35,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665987862552,8891, , , ,44,3145728, , , , ,45,18,475,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8238,24, , , , , , , , ,405814560,4, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
2022-10-17 06:25:23.596 UTC,0,0,0,0, , , , , , , , , , , , , , ,589,4720453,1752,1573912,224, ,35, ,92, , , , , , , , , ,35,7, , , ,1,2,8, ,102, , , , , , , , , , , , , , ,3423,2,2318,2318, , , , , ,43,43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1665976099918, , , , , , ,0, , , , , , , ,1665987922757,8933, , , ,45,3145728, , , , ,38,18,479,18, ,24, , ,3,21, , , , ,1, , , , , , , , ,8238,24, , , , , , , , ,412106016,3, , , , , , ,54, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18, , , , , , , , , , , , ,0,0, , , , , , , , , , , , , , , , , , , , , 
